index,0
"('justin', 'h', 'min')",2
"('cola', 'ally', 'maki')",2
"('min', 'sherry', 'cola')",2
"('h', 'min', 'sherry')",2
"('big', 'social', 'security')",2
"('social', 'security', 'cola')",2
"('security', 'cola', 'retiree')",2
"('cola', 'retiree', 'expect')",2
"('retiree', 'expect', '2023')",2
"('how', 'big', 'social')",2
"('sherry', 'cola', 'ally')",2
"('analyst', 'call', 'apple')",1
"('call', 'apple', 'snap')",1
"('biggest', 'analyst', 'call')",1
"('snap', 'robinhood', 'cocacola')",1
"('robinhood', 'cocacola', 'paypal')",1
"('cocacola', 'paypal', 'how')",1
"('paypal', 'how', 'big')",1
"('s', 'biggest', 'analyst')",1
"('wednesday', 's', 'biggest')",1
"('here', 'wednesday', 's')",1
"('2023', 'here', 'wednesday')",1
"('up', '2023', 'here')",1
"('go', 'up', '2023')",1
"('benefit', 'go', 'up')",1
"('security', 'benefit', 'go')",1
"('apple', 'snap', 'robinhood')",1
"('dow', 's', '130point')",1
"('could', 'social', 'security')",1
"('maki', 'exclusive', 'how')",1
"('making', 'dobry', 'cola')",1
"('start', 'making', 'dobry')",1
"('bottler', 'start', 'making')",1
"('cocacola', 'bottler', 'start')",1
"('2023', 'cocacola', 'bottler')",1
"('expect', '2023', 'cocacola')",1
"('exclusive', 'how', 'big')",1
"('ally', 'maki', 'exclusive')",1
"('expect', '2023', 'randall')",1
"('star', 'justin', 'h')",1
"('shortcoming', 'star', 'justin')",1
"('debut', 'shortcoming', 'star')",1
"('directorial', 'debut', 'shortcoming')",1
"('park', 'directorial', 'debut')",1
"('randall', 'park', 'directorial')",1
"('2023', 'randall', 'park')",1
"('social', 'security', 'benefit')",1
"('campaign', 'how', 'much')",1
"('much', 'could', 'social')",1
"('safe', 'briefly', 'taken')",1
"('search', 'second', 'stolen')",1
"('also', 'search', 'second')",1
"('police', 'also', 'search')",1
"('suspect', 'police', 'also')",1
"('armed', 'suspect', 'police')",1
"('two', 'armed', 'suspect')",1
"('taken', 'two', 'armed')",1
"('briefly', 'taken', 'two')",1
"('driver', 'safe', 'briefly')",1
"('how', 'much', 'could')",1
"('cocacola', 'driver', 'safe')",1
"('share', 'cocacola', 'driver')",1
"('cocacola', 'share', 'cocacola')",1
"('chevron', 'cocacola', 'share')",1
"('gain', 'chevron', 'cocacola')",1
"('highlighted', 'gain', 'chevron')",1
"('jump', 'highlighted', 'gain')",1
"('130point', 'jump', 'highlighted')",1
"('second', 'stolen', 'vehicle')",1
"('stolen', 'vehicle', 'justin')",1
"('vehicle', 'justin', 'h')",1
"('ally', 'maki', 'join')",1
"('s', '130point', 'jump')",1
"('cup', 'campaign', 'how')",1
"('world', 'cup', 'campaign')",1
"('driven', 'world', 'cup')",1
"('digitally', 'driven', 'world')",1
"('kick', 'digitally', 'driven')",1
"('cocacola', 'kick', 'digitally')",1
"('shortcomin', 'cocacola', 'kick')",1
"('debut', 'shortcomin', 'cocacola')",1
"('feature', 'debut', 'shortcomin')",1
"('directorial', 'feature', 'debut')",1
"('s', 'directorial', 'feature')",1
"('park', 's', 'directorial')",1
"('randall', 'park', 's')",1
"('cast', 'randall', 'park')",1
"('join', 'cast', 'randall')",1
"('maki', 'join', 'cast')",1
"('dobry', 'cola', 'russia')",1
