index,0
"('pregnant', 'woman')",2
"('jan', '6')",2
"('joe', 'biden')",2
"('loan', 'forgiven')",2
"('student', 'debt')",2
"('waterfueled', 'car')",1
"('service', 'instagram')",1
"('criminal', 'target')",1
"('used', 'criminal')",1
"('feature', 'used')",1
"('location', 'feature')",1
"('precise', 'location')",1
"('instagram', 'precise')",1
"('internal', 'revenue')",1
"('revenue', 'service')",1
"('victim', 'moderna')",1
"('taxable', 'internal')",1
"('relief', 'taxable')",1
"('debt', 'relief')",1
"('ballot', 'student')",1
"('fake', 'ballot')",1
"('target', 'victim')",1
"('lawsuit', 'pfizerbiontech')",1
"('moderna', 'lawsuit')",1
"('flood', 'zone')",1
"('whose', 'ppp')",1
"('congress', 'whose')",1
"('member', 'congress')",1
"('republican', 'member')",1
"('list', 'republican')",1
"('show', 'list')",1
"('claim', 'show')",1
"('image', 'claim')",1
"('started', 'image')",1
"('pandemic', 'started')",1
"('work', 'pandemic')",1
"('vaccine', 'work')",1
"('covid19', 'vaccine')",1
"('show', 'covid19')",1
"('pfizerbiontech', 'show')",1
"('zone', 'fake')",1
"('arizona', 'flood')",1
"('forgiven', '15')",1
"('may', 'exist')",1
"('sea', 'creature')",1
"('homicidal', 'sea')",1
"('home', 'homicidal')",1
"('also', 'home')",1
"('antarctica', 'also')",1
"('beneath', 'antarctica')",1
"('exist', 'beneath')",1
"('continent', 'may')",1
"('unknown', 'origin')",1
"('another', 'continent')",1
"('anything', 'another')",1
"('irs', 'anything')",1
"('owe', 'irs')",1
"('tax', 'owe')",1
"('paid', 'tax')",1
"('american', 'paid')",1
"('creature', 'unknown')",1
"('origin', 'the')",1
"('in', 'arizona')",1
"('the', 'national')",1
"('control', 'in')",1
"('complete', 'control')",1
"('2021', 'complete')",1
"('6', '2021')",1
"('activated', 'jan')",1
"('guard', 'activated')",1
"('national', 'guard')",1
"('911', 'the')",1
"('the', 'fbi')",1
"('attack', '911')",1
"('capitol', 'attack')",1
"('6', 'capitol')",1
"('investigating', 'jan')",1
"('time', 'investigating')",1
"('spent', 'time')",1
"('fbi', 'spent')",1
"('ppp', 'loan')",1
"('15', 'billion')",1
"('audit', 'innocent')",1
"('billion', 'taxpayer')",1
"('program', 'loan')",1
"('protection', 'program')",1
"('paycheck', 'protection')",1
"('20000', 'paycheck')",1
"('received', '20000')",1
"('shapiro', 'received')",1
"('ben', 'shapiro')",1
"('commentator', 'ben')",1
"('political', 'commentator')",1
"('conservative', 'political')",1
"('show', 'conservative')",1
"('screenshots', 'show')",1
"('ice', 'screenshots')",1
"('abolishing', 'ice')",1
"('support', 'abolishing')",1
"('barnes', 'support')",1
"('mandela', 'barnes')",1
"('loan', 'forgiveness')",1
"('forgiveness', 'if')",1
"('if', 'body')",1
"('away', 'monkeypox')",1
"('lockdown', 'mandate')",1
"('force', 'lockdown')",1
"('designed', 'force')",1
"('sham', 'designed')",1
"('fake', 'sham')",1
"('complete', 'fake')",1
"('monkeypox', 'complete')",1
"('go', 'away')",1
"('body', 's')",1
"('cancer', 'go')",1
"('and', 'cancer')",1
"('cancer', 'and')",1
"('get', 'cancer')",1
"('alkaline', 'get')",1
"('ph', 'alkaline')",1
"('s', 'ph')",1
"('candidate', 'mandela')",1
"('senate', 'candidate')",1
"('democratic', 'senate')",1
"('teacher', 'told')",1
"('material', 'order')",1
"('reading', 'material')",1
"('donated', 'reading')",1
"('accept', 'donated')",1
"('book', 'accept')",1
"('purchase', 'book')",1
"('told', 'purchase')",1
"('florida', 'teacher')",1
"('scholastic', 'hold')",1
"('sarasota', 'florida')",1
"('purpose', 'sarasota')",1
"('used', 'purpose')",1
"('account', 'used')",1
"('sitting', 'account')",1
"('money', 'sitting')",1
"('taxpayer', 'money')",1
"('order', 'scholastic')",1
"('hold', 'book')",1
"('say', 'democratic')",1
"('supreme', 'court')",1
"('october', 'say')",1
"('office', 'october')",1
"('back', 'office')",1
"('trump', 'back')",1
"('donald', 'trump')",1
"('put', 'donald')",1
"('court', 'put')",1
"('the', 'supreme')",1
"('book', 'fair')",1
"('miscarried', 'the')",1
"('trial', 'miscarried')",1
