index,0
"('indexing', 'benefit', 'keep')",2
"('automatic', 'indexing', 'benefit')",2
"('cola', '2023', 'automatic')",2
"('adjustment', 'cola', '2023')",2
"('costofliving', 'adjustment', 'cola')",2
"('s', 'costofliving', 'adjustment')",2
"('security', 's', 'costofliving')",2
"('social', 'security', 's')",2
"('speculate', 'social', 'security')",2
"('come', 'speculate', 'social')",2
"('time', 'come', 'speculate')",2
"('the', 'time', 'come')",2
"('2023', 'automatic', 'indexing')",2
"('published', 'wed', 'aug')",1
"('robinhood', 'cocacola', 'paypal')",1
"('here', 'wednesday', 's')",1
"('wednesday', 's', 'biggest')",1
"('s', 'biggest', 'analyst')",1
"('biggest', 'analyst', 'call')",1
"('analyst', 'call', 'apple')",1
"('call', 'apple', 'snap')",1
"('apple', 'snap', 'robinhood')",1
"('snap', 'robinhood', 'cocacola')",1
"('cocacola', 'paypal', 'published')",1
"('wed', 'aug', '31')",1
"('ago', 'the', 'time')",1
"('moment', 'ago', 'the')",1
"('updated', 'moment', 'ago')",1
"('edt', 'updated', 'moment')",1
"('am', 'edt', 'updated')",1
"('paypal', 'published', 'wed')",1
"('31', '2022845', 'am')",1
"('aug', '31', '2022845')",1
"('2022845', 'am', 'edt')",1
"('behind', 'positive', 'momentum')",1
"('positive', 'momentum', 'share')",1
"('local', 'cola', 'dobry')",1
"('coca', 'cola', 'hbc')",1
"('cola', 'hbc', 'ag')",1
"('hbc', 'ag', 'started')",1
"('ag', 'started', 'making')",1
"('started', 'making', 'local')",1
"('making', 'local', 'cola')",1
"('cola', 'dobry', 'cola')",1
"('benefit', 'keep', 'randall')",1
"('dobry', 'cola', 'russia')",1
"('cola', 'russia', 'stopping')",1
"('russia', 'stopping', 'production')",1
"('stopping', 'production', 'sale')",1
"('production', 'sale', 'cocacola')",1
"('sale', 'cocacola', 'co')",1
"('keep', 'coca', 'cola')",1
"('benefit', 'keep', 'coca')",1
"('shortcoming', 'the', 'time')",1
"('debut', 'shortcoming', 'the')",1
"('directorial', 'debut', 'shortcoming')",1
"('star', 'directorial', 'debut')",1
"('maki', 'star', 'directorial')",1
"('ally', 'maki', 'star')",1
"('cola', 'ally', 'maki')",1
"('sherry', 'cola', 'ally')",1
"('min', 'sherry', 'cola')",1
"('h', 'min', 'sherry')",1
"('justin', 'h', 'min')",1
"('cast', 'justin', 'h')",1
"('park', 'cast', 'justin')",1
"('randall', 'park', 'cast')",1
"('keep', 'randall', 'park')",1
"('decade', 'here', 'wednesday')",1
"('four', 'decade', 'here')",1
"('biggest', 'four', 'decade')",1
"('safe', 'truck', 'briefly')",1
"('police', 'department', 'said')",1
"('department', 'said', 'cocacola')",1
"('said', 'cocacola', 'truck')",1
"('cocacola', 'truck', 'driver')",1
"('truck', 'driver', 'safe')",1
"('driver', 'safe', 'truck')",1
"('truck', 'briefly', 'taken')",1
"('could', 'biggest', 'four')",1
"('briefly', 'taken', 'randall')",1
"('taken', 'randall', 'park')",1
"('randall', 'park', 's')",1
"('park', 's', 'directorial')",1
"('s', 'directorial', 'feature')",1
"('directorial', 'feature', 'debut')",1
"('alexandria', 'police', 'department')",1
"('the', 'alexandria', 'police')",1
"('kalb', 'the', 'alexandria')",1
"('la', 'kalb', 'the')",1
"('alexandria', 'la', 'kalb')",1
"('chevron', 'alexandria', 'la')",1
"('share', 'chevron', 'alexandria')",1
"('morning', 'share', 'chevron')",1
"('friday', 'morning', 'share')",1
"('average', 'friday', 'morning')",1
"('industrial', 'average', 'friday')",1
"('jones', 'industrial', 'average')",1
"('dow', 'jones', 'industrial')",1
"('cocacola', 'dow', 'jones')",1
"('chevron', 'cocacola', 'dow')",1
"('share', 'chevron', 'cocacola')",1
"('momentum', 'share', 'chevron')",1
"('feature', 'debut', 'confirmed')",1
"('debut', 'confirmed', 'cast')",1
"('confirmed', 'cast', 'shooting')",1
"('per', 'detail', 'shared')",1
"('security', 'could', 'biggest')",1
"('social', 'security', 'could')",1
"('costoflivingincrease', 'social', 'security')",1
"('mean', 'costoflivingincrease', 'social')",1
"('inflation', 'mean', 'costoflivingincrease')",1
"('ongoing', 'inflation', 'mean')",1
"('campaign', 'ongoing', 'inflation')",1
"('magic', 'campaign', 'ongoing')",1
"('believing', 'magic', 'campaign')",1
"('the', 'believing', 'magic')",1
"('dive', 'the', 'believing')",1
"('marketing', 'dive', 'the')",1
"('shared', 'marketing', 'dive')",1
"('detail', 'shared', 'marketing')",1
"('2022', 'per', 'detail')",1
"('cast', 'shooting', 'earlier')",1
"('cup', '2022', 'per')",1
"('world', 'cup', '2022')",1
"('fifa', 'world', 'cup')",1
"('around', 'fifa', 'world')",1
"('campaign', 'around', 'fifa')",1
"('launched', 'campaign', 'around')",1
"('cocacola', 'launched', 'campaign')",1
"('shortcoming', 'cocacola', 'launched')",1
"('variety', 'shortcoming', 'cocacola')",1
"('reported', 'variety', 'shortcoming')",1
"('a', 'reported', 'variety')",1
"('summer', 'a', 'reported')",1
"('earlier', 'summer', 'a')",1
"('shooting', 'earlier', 'summer')",1
"('cocacola', 'co', 'product')",1
